userinputid	inputvalue	assessmentvalue	repetitions	inputtimestamp	presentationtimestamp	startplaytimestamp	stopplaytimestamp	comment	status	itemid	url	label	options	expected	userid	initials	email	sex	accent	accentcity	firstlanguage	spokendialect	hearing	profession	education	parentslanguage	sessionid	participantage	environment	equipment	device	browser	startdate	enddate	residence	campaign	sectionid	position	ordering	active	scriptid	experiment	projectname	adminid	musicalinstrument	handedness	speechrate	ipaddress	foreignlanguages	fatherscity	motherscity	birthcity	proficiency	frequency	birthyear	birthmonth	hostname	username
2295006	տխրություն		2	1588785649964	1588785637047	1588785638043	1588785644205	null	done	2287561	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_T_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	69	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295008	ուրախություն		1	1588785653338	1588785650236	1588785651316	1588785651984	null	done	2287502	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_F.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	168	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295010	զայրույթ		1	1588785659862	1588785653447	1588785654830	1588785656365	null	done	2287518	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_tapik_W.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	15	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295011	զայրույթ		2	1588785663265	1588785660129	1588785660738	1588785662545	null	done	2287540	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_W.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	54	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295012	զզվանք		3	1588785687131	1588785663369	1588785664178	1588785683952	null	done	2287585	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_A_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	178	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295013	չեզոք		2	1588785694009	1588785687414	1588785688057	1588785691132	null	done	2287446	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_s_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	117	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295014	չեզոք		2	1588785701112	1588785694109	1588785694774	1588785698452	null	done	2287519	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_s.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	19	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295015	ուրախություն		1	1588785706220	1588785701377	1588785702994	1588785703971	null	done	2287543	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_F.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	55	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295016	զզվանք		1	1588785711136	1588785706479	1588785707059	1588785708312	null	done	2287566	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_E_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	105	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295017	վախ		2	1588785715236	1588785711229	1588785711985	1588785715232	null	done	2287557	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_T_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	17	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295018	չեզոք		3	1588785779626	1588785715511	1588785716199	1588785777917	null	done	2287529	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_F.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	180	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295019	զայրույթ		3	1588785804892	1588785779893	1588785780576	1588785803593	null	done	2287552	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_W_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	18	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295020	չեզոք		2	1588785809035	1588785805162	1588785805718	1588785807773	null	done	2287487	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_s_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	3	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295021	զզվանք		1	1588785812643	1588785809293	1588785809858	1588785811397	null	done	2287527	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_E.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	115	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295022	ուրախություն		2	1588785816649	1588785812745	1588785813480	1588785815337	null	done	2287469	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_tapik_F_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	28	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295023	վախ		1	1588785822407	1588785816946	1588785819192	1588785820437	null	done	2287503	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	93	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295024	զզվանք		1	1588785826573	1588785822503	1588785823099	1588785824777	null	done	2287522	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_nemmok_E.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	73	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
